opportunity_id,opportunity_external_id,account_id,opportunity_name,stage_name,outcome,lifecycle_type,segment,sales_region,close_date,created_date,expected_start_date,contract_length_months,currency_code,estimated_users,annual_transaction_estimate,implementation_complexity,support_tier_requested,competitor_pressure_score,total_quote_amount
1710,OPP-01710,639,Summit Industrial Expansion,Closed Lost,lost,expansion,strategic,emea,2024-08-17,2024-05-08,,60,USD,17558,7745871,high,premium,0.65,7166370.4
1711,OPP-01711,639,Summit Industrial Expansion,Closed Lost,lost,expansion,strategic,emea,2024-05-24,2024-01-09,2024-07-17,24,USD,13445,,high,premium,0.39,3776729.32
1712,OPP-01712,640,Granite Logistics Renewal,Closed Won,won,renewal,mid_market,apac,2024-01-21,2023-11-22,2024-02-11,12,USD,633,489309,medium,enterprise,0.29,103936.87
1713,OPP-01713,640,Granite Logistics Expansion,Closed Won,won,expansion,mid_market,apac,2024-04-22,2024-01-12,2024-07-01,12,USD,740,402197,low,premium,0.46,86665.44
1714,OPP-01714,641,Meridian Supply Co Net New,Closed Won,won,net_new,smb,na,2024-11-13,2024-08-28,2025-01-01,12,USD,19,250248,low,premium,0.18,37896.3
1715,OPP-01715,641,Meridian Supply Co Net New,Closed Lost,lost,net_new,smb,na,2025-04-14,2024-10-10,,12,USD,83,99414,medium,standard,0.59,59059.36
1716,OPP-01716,642,Apex Commerce Partners Net New,Closed Lost,lost,net_new,enterprise,latam,2023-10-18,2023-07-23,2023-12-23,24,USD,1178,6726010,high,premium,0.49,469821.23
1717,OPP-01717,642,Apex Commerce Partners Net New,Closed Lost,lost,net_new,enterprise,latam,2024-04-26,2023-11-29,2024-05-20,24,USD,4732,6360225,high,standard,0.35,1325802.56
1718,OPP-01718,642,Apex Commerce Partners Net New,Closed Lost,lost,net_new,enterprise,latam,2025-05-22,2025-01-10,2025-07-02,,USD,4279,5842524,high,premium,0.42,766655.12
1719,OPP-01719,643,Bluewave Operations Expansion,Closed Lost,lost,expansion,smb,na,2024-01-07,2023-10-21,2024-03-09,36,USD,108,217851,low,premium,0.62,108003.84
1720,OPP-01720,643,Bluewave Operations Net New,Closed Lost,lost,net_new,smb,na,2023-01-22,2022-10-09,2023-03-09,60,USD,68,239602,low,standard,0.46,148678.28
1721,OPP-01721,644,Ironwood Distribution Net New,Closed Lost,lost,net_new,mid_market,emea,2024-11-16,2024-05-02,2024-12-19,36,USD,589,788737,medium,standard,0.29,211731.73
1722,OPP-01722,644,Ironwood Distribution Expansion,Closed Lost,lost,expansion,mid_market,emea,2024-11-04,2024-08-16,2024-12-30,36,USD,,1349451,medium,standard,0.52,
1723,OPP-01723,644,Ironwood Distribution Expansion,Closed Lost,lost,expansion,mid_market,emea,2024-11-13,2024-09-11,,,USD,,731659,medium,premium,0.57,99676.68
1724,OPP-01724,645,Crescent Cargo Systems Renewal,Closed Won,won,renewal,smb,emea,2024-04-08,2024-02-02,2024-04-28,12,USD,161,104068,low,standard,0.37,35782.52
1725,OPP-01725,645,Crescent Cargo Systems Renewal,Closed Won,won,renewal,smb,emea,2025-11-11,2025-09-03,2026-01-16,12,USD,99,272893,low,standard,0.19,43026.67
1726,OPP-01726,646,Pioneer Retail Holdings Renewal,Closed Won,won,renewal,enterprise,na,2025-11-17,2025-09-23,2026-01-09,24,USD,2933,1196654,medium,premium,0.44,496006.27
1727,OPP-01727,646,Pioneer Retail Holdings Expansion,Closed Lost,lost,expansion,enterprise,na,2025-06-28,2025-03-20,2025-08-02,48,USD,4171,5437904,high,premium,0.52,1522418.58
1728,OPP-01728,646,Pioneer Retail Holdings Expansion,Closed Lost,lost,expansion,enterprise,na,2023-07-02,2023-02-27,2023-08-19,24,USD,,11071010,high,premium,0.6,2088147.61
1729,OPP-01729,647,Vector Trade Group Expansion,Closed Lost,lost,expansion,enterprise,na,2025-04-05,2025-03-06,2025-04-22,24,USD,4109,7302232,high,premium,0.54,1886241.0
1730,OPP-01730,647,Vector Trade Group Expansion,Closed Lost,lost,expansion,enterprise,na,2025-07-12,2025-04-14,2025-08-28,12,USD,5926,4396818,high,enterprise,0.67,1327923.48
1731,OPP-01731,648,Northstar Global Freight Expansion,Closed Lost,lost,expansion,mid_market,na,2023-01-20,2022-09-30,2023-03-24,36,USD,383,540880,medium,premium,0.53,247170.35
1732,OPP-01732,648,Northstar Global Freight Renewal,Closed Won,won,renewal,mid_market,na,2025-05-11,2025-04-14,2025-05-30,24,USD,804,751705,medium,premium,0.18,218447.81
1733,OPP-01733,648,Northstar Global Freight Renewal,Closed Won,won,renewal,mid_market,na,2023-06-04,2023-05-11,2023-08-16,36,USD,414,1562696,medium,premium,0.51,298246.53
1734,OPP-01734,649,Harbor Industrial Expansion,Closed Lost,lost,expansion,smb,apac,2023-03-21,2023-01-26,2023-05-17,24,USD,208,88071,low,standard,0.5,
1735,OPP-01735,649,Harbor Industrial Expansion,Closed Won,won,expansion,smb,apac,2025-11-17,2025-09-30,2025-12-14,12,USD,44,163753,low,standard,0.32,35048.58
1736,OPP-01736,650,Atlas Logistics Renewal,Closed Won,won,renewal,strategic,apac,2024-09-15,2024-06-20,2024-10-02,60,USD,15082,18240177,medium,premium,0.81,7283503.03
1737,OPP-01737,650,Atlas Logistics Expansion,Closed Lost,lost,expansion,strategic,apac,2023-05-02,2023-02-20,2023-05-27,60,USD,10561,11921906,high,enterprise,0.79,5994978.9
1738,OPP-01738,650,Atlas Logistics Renewal,Closed Won,won,renewal,strategic,apac,2024-09-04,2024-07-12,2024-10-12,24,USD,16272,11894187,high,enterprise,0.27,3940672.93
1739,OPP-01739,650,Atlas Logistics Expansion,Closed Lost,lost,expansion,strategic,apac,2024-04-20,2023-12-28,2024-06-06,24,USD,10490,11291465,high,enterprise,0.75,2153101.32
1740,OPP-01740,650,Atlas Logistics Renewal,Closed Won,won,renewal,strategic,apac,2023-07-23,2023-05-22,2023-08-07,24,USD,6553,14521536,high,enterprise,0.42,2233501.69
1741,OPP-01741,651,Summit Supply Co Expansion,Closed Won,won,expansion,mid_market,emea,2024-05-26,2024-03-02,2024-08-01,48,USD,290,1795116,medium,standard,0.42,261037.44
1742,OPP-01742,651,Summit Supply Co Expansion,Closed Lost,lost,expansion,mid_market,emea,2023-08-01,2023-04-22,2023-09-09,,USD,919,789280,medium,standard,0.27,103697.33
1743,OPP-01743,652,Granite Commerce Partners Net New,Closed Lost,lost,net_new,mid_market,emea,2024-12-23,2024-08-28,2025-03-02,60,USD,778,1427839,medium,standard,0.3,660038.12
1744,OPP-01744,652,Granite Commerce Partners Net New,Closed Won,won,net_new,mid_market,emea,2025-01-28,2024-09-05,2025-04-09,12,USD,844,1220905,medium,premium,0.33,136420.85
1745,OPP-01745,653,Meridian Operations Net New,Closed Lost,lost,net_new,strategic,emea,2023-02-09,2022-11-27,,12,USD,9604,13492704,high,enterprise,0.43,2031736.64
1746,OPP-01746,653,Meridian Operations Renewal,Closed Won,won,renewal,strategic,emea,2024-11-17,2024-08-24,2024-12-06,12,USD,5114,14379337,high,enterprise,0.39,725768.01
1747,OPP-01747,653,Meridian Operations Net New,Closed Lost,lost,net_new,strategic,emea,2025-12-03,2025-06-29,2026-01-25,48,USD,,8713695,high,premium,0.56,3321399.78
1748,OPP-01748,653,Meridian Operations Net New,Closed Lost,lost,net_new,strategic,emea,2024-07-10,2024-03-04,2024-09-14,,USD,6655,13897931,high,enterprise,0.48,1517391.06
1749,OPP-01749,654,Apex Distribution Net New,Closed Won,won,net_new,smb,apac,2024-04-01,2023-11-11,2024-06-13,24,USD,117,118754,low,standard,0.44,59026.05
1750,OPP-01750,654,Apex Distribution Net New,Closed Won,won,net_new,smb,apac,2023-11-07,2023-09-07,2024-01-21,12,USD,60,154130,low,standard,0.04,21717.57
1751,OPP-01751,655,Bluewave Cargo Systems Net New,Closed Lost,lost,net_new,mid_market,na,2024-06-04,2023-11-08,2024-08-16,,USD,662,1759971,medium,enterprise,0.56,146507.29
1752,OPP-01752,656,Ironwood Retail Holdings Renewal,Closed Won,won,renewal,smb,emea,2024-03-14,2024-02-17,2024-05-22,12,USD,91,120881,low,standard,0.0,36330.42
1753,OPP-01753,657,Crescent Trade Group Renewal,Closed Won,won,renewal,smb,na,2024-03-20,2024-02-20,2024-05-13,24,USD,40,382705,low,standard,0.03,100330.81
1754,OPP-01754,657,Crescent Trade Group Expansion,Closed Lost,lost,expansion,smb,na,2024-05-14,2024-03-16,2024-06-01,,USD,138,80159,low,standard,0.31,
1755,OPP-01755,657,Crescent Trade Group Expansion,Closed Lost,lost,expansion,smb,na,2024-11-20,2024-07-24,,12,USD,94,347143,low,standard,0.22,33756.43
1756,OPP-01756,658,Pioneer Global Freight Net New,Closed Lost,lost,net_new,enterprise,na,2025-05-02,2025-01-15,2025-06-14,24,USD,,,high,premium,0.72,792924.81
1757,OPP-01757,658,Pioneer Global Freight Expansion,Closed Lost,lost,expansion,enterprise,na,2025-06-21,2025-05-02,2025-08-30,,USD,4521,1830724,high,standard,0.47,479057.97
1758,OPP-01758,658,Pioneer Global Freight Expansion,Closed Lost,lost,expansion,enterprise,na,2024-04-14,2024-02-03,,24,USD,4763,,high,enterprise,0.53,1817140.15
1759,OPP-01759,658,Pioneer Global Freight Expansion,Closed Lost,lost,expansion,enterprise,na,2023-01-27,2022-09-11,2023-03-12,60,USD,3176,4035579,high,premium,0.65,
1760,OPP-01760,659,Vector Industrial Net New,Closed Lost,lost,net_new,enterprise,na,2023-06-30,2023-05-08,2023-08-13,,USD,3588,2656979,high,premium,0.88,413529.24
1761,OPP-01761,659,Vector Industrial Renewal,Closed Won,won,renewal,enterprise,na,2024-09-27,2024-08-30,2024-11-25,24,USD,3521,7853022,medium,enterprise,0.45,756109.47
1762,OPP-01762,659,Vector Industrial Expansion,Closed Lost,lost,expansion,enterprise,na,2023-07-28,2023-04-04,2023-09-01,24,USD,3893,5937903,high,premium,0.81,
1763,OPP-01763,659,Vector Industrial Net New,Closed Lost,lost,net_new,enterprise,na,2024-05-02,2023-12-27,,36,USD,1322,7538604,high,premium,0.42,865095.4
1764,OPP-01764,660,Northstar Logistics Expansion,Closed Lost,lost,expansion,strategic,na,2025-08-25,2025-07-09,2025-10-18,36,USD,9387,8971364,high,enterprise,0.47,2193955.8
1765,OPP-01765,660,Northstar Logistics Renewal,Closed Won,won,renewal,strategic,na,2025-05-19,2025-02-26,2025-07-19,60,USD,5010,10008429,high,standard,0.23,2079540.4
1766,OPP-01766,660,Northstar Logistics Expansion,Closed Lost,lost,expansion,strategic,na,2023-04-09,2023-01-18,2023-05-31,24,USD,6081,16691920,high,enterprise,0.42,3046163.82
1767,OPP-01767,660,Northstar Logistics Net New,Closed Lost,lost,net_new,strategic,na,2025-05-18,2024-12-10,2025-06-03,36,USD,9142,9623880,high,premium,0.66,
1768,OPP-01768,661,Harbor Supply Co Net New,Closed Lost,lost,net_new,mid_market,na,2023-02-07,2022-11-04,2023-02-23,,USD,607,1282926,medium,premium,0.6,108573.52
1769,OPP-01769,661,Harbor Supply Co Expansion,Closed Lost,lost,expansion,mid_market,na,2023-05-16,2023-03-26,,36,USD,188,1750567,medium,standard,0.6,230736.36
1770,OPP-01770,662,Atlas Commerce Partners Net New,Closed Lost,lost,net_new,enterprise,na,2024-05-22,2024-02-16,2024-06-06,24,USD,4947,5948674,high,premium,0.72,872464.45
1771,OPP-01771,662,Atlas Commerce Partners Renewal,Closed Won,won,renewal,enterprise,na,2024-11-26,2024-10-12,2024-12-28,12,USD,3906,6187121,medium,premium,0.64,525053.64
1772,OPP-01772,662,Atlas Commerce Partners Renewal,Closed Lost,lost,renewal,enterprise,na,2023-10-27,2023-09-14,2023-11-22,24,USD,2742,,high,premium,0.42,665732.82
1773,OPP-01773,662,Atlas Commerce Partners Net New,Closed Won,won,net_new,enterprise,na,2023-09-19,2023-06-29,2023-10-15,36,USD,4258,5174237,high,enterprise,0.66,2183697.12
1774,OPP-01774,663,Summit Operations Net New,Closed Lost,lost,net_new,mid_market,latam,2023-05-26,2023-03-03,2023-06-16,,USD,576,1272151,medium,standard,0.42,
1775,OPP-01775,663,Summit Operations Net New,Closed Lost,lost,net_new,mid_market,latam,2025-01-31,2024-08-23,,36,USD,192,598526,medium,premium,0.45,
1776,OPP-01776,664,Granite Distribution Net New,Closed Lost,lost,net_new,enterprise,emea,2024-12-21,2024-05-25,2025-01-30,24,USD,3406,4336780,high,enterprise,0.49,631476.19
1777,OPP-01777,664,Granite Distribution Net New,Closed Lost,lost,net_new,enterprise,emea,2025-11-15,2025-09-21,,36,USD,4723,3382721,high,premium,0.46,1575375.61
1778,OPP-01778,664,Granite Distribution Net New,Closed Won,won,net_new,enterprise,emea,2023-11-26,2023-07-16,2024-02-08,12,USD,6275,5510300,high,premium,0.45,1076626.87
1779,OPP-01779,665,Meridian Cargo Systems Renewal,Closed Won,won,renewal,mid_market,na,2025-10-11,2025-08-02,2025-11-09,12,USD,153,1924599,medium,standard,0.19,44576.28
1780,OPP-01780,665,Meridian Cargo Systems Renewal,Closed Won,won,renewal,mid_market,na,2025-04-07,2025-01-09,2025-05-27,12,USD,558,1184140,low,premium,0.35,90248.88
1781,OPP-01781,665,Meridian Cargo Systems Expansion,Closed Lost,lost,expansion,mid_market,na,2023-08-27,2023-05-14,2023-10-17,12,USD,582,693498,medium,premium,0.54,85011.95
1782,OPP-01782,666,Apex Retail Holdings Net New,Closed Lost,lost,net_new,mid_market,na,2024-12-27,2024-08-17,2025-01-18,,USD,827,1535332,medium,standard,0.23,157679.15
1783,OPP-01783,666,Apex Retail Holdings Net New,Closed Won,won,net_new,mid_market,na,2024-10-16,2024-08-15,2024-12-11,24,USD,242,752637,medium,enterprise,0.26,142822.64
1784,OPP-01784,666,Apex Retail Holdings Net New,Closed Lost,lost,net_new,mid_market,na,2025-10-26,2025-06-04,,12,USD,271,,medium,premium,0.63,64952.78
1785,OPP-01785,667,Bluewave Trade Group Expansion,Closed Lost,lost,expansion,enterprise,na,2025-03-05,2024-12-19,2025-04-05,36,USD,,6878185,high,premium,0.44,1151069.8
1786,OPP-01786,667,Bluewave Trade Group Expansion,Closed Lost,lost,expansion,enterprise,na,2023-02-14,2022-10-04,,48,USD,,7343255,high,premium,0.68,3295140.82
1787,OPP-01787,667,Bluewave Trade Group Renewal,Closed Won,won,renewal,enterprise,na,2023-03-30,2023-02-16,2023-06-05,24,USD,4929,4283209,high,enterprise,0.25,1308917.21
1788,OPP-01788,667,Bluewave Trade Group Expansion,Closed Won,won,expansion,enterprise,na,2023-04-24,2023-03-16,2023-05-17,36,USD,6030,2012201,high,standard,0.34,2184120.13
1789,OPP-01789,668,Ironwood Global Freight Renewal,Closed Won,won,renewal,enterprise,emea,2025-01-31,2024-12-03,2025-02-19,24,USD,3981,1597223,high,premium,0.26,852045.71
1790,OPP-01790,668,Ironwood Global Freight Net New,Closed Lost,lost,net_new,enterprise,emea,2025-09-07,2025-04-02,2025-11-15,24,USD,1825,5849852,high,premium,0.57,456149.51
1791,OPP-01791,668,Ironwood Global Freight Expansion,Closed Lost,lost,expansion,enterprise,emea,2023-01-03,2022-08-29,2023-03-01,36,USD,4369,2762241,high,standard,0.64,
1792,OPP-01792,668,Ironwood Global Freight Renewal,Closed Won,won,renewal,enterprise,emea,2023-09-04,2023-07-02,2023-11-04,36,USD,3360,5502920,medium,premium,0.41,917144.01
1793,OPP-01793,669,Crescent Industrial Net New,Closed Lost,lost,net_new,smb,na,2025-03-04,2024-08-12,2025-04-11,36,USD,121,243162,low,standard,0.19,64911.77
1794,OPP-01794,669,Crescent Industrial Net New,Closed Won,won,net_new,smb,na,2023-11-08,2023-04-15,2024-01-14,36,USD,66,292546,low,standard,0.27,90250.59
1795,OPP-01795,670,Pioneer Logistics Expansion,Closed Won,won,expansion,strategic,na,2024-10-02,2024-07-22,2024-12-12,24,USD,8607,18946884,high,standard,0.34,3434767.88
1796,OPP-01796,670,Pioneer Logistics Net New,Closed Lost,lost,net_new,strategic,na,2023-04-02,2022-10-12,2023-05-01,,USD,13765,7215634,high,premium,0.41,
1797,OPP-01797,670,Pioneer Logistics Renewal,Closed Won,won,renewal,strategic,na,2023-05-03,2023-02-24,2023-05-18,24,USD,18071,20727042,high,enterprise,0.1,2908302.51
1798,OPP-01798,670,Pioneer Logistics Expansion,Closed Lost,lost,expansion,strategic,na,2023-02-15,2023-01-14,,36,USD,10842,27310136,high,enterprise,0.45,3397505.12
1799,OPP-01799,670,Pioneer Logistics Net New,Closed Lost,lost,net_new,strategic,na,2024-12-29,2024-07-08,2025-03-01,24,USD,5876,15325013,high,enterprise,0.37,2490631.6
1800,OPP-01800,671,Vector Supply Co Net New,Closed Won,won,net_new,enterprise,na,2025-02-16,2024-07-24,2025-04-02,24,USD,5443,5196841,medium,premium,0.36,1152151.14
1801,OPP-01801,671,Vector Supply Co Renewal,Closed Won,won,renewal,enterprise,na,2024-07-08,2024-05-30,2024-07-27,36,USD,2072,7102421,medium,standard,0.52,755230.96
1802,OPP-01802,671,Vector Supply Co Renewal,Closed Won,won,renewal,enterprise,na,2023-12-30,2023-10-28,2024-02-05,36,USD,3844,6522262,medium,enterprise,0.22,1371950.93
1803,OPP-01803,672,Northstar Commerce Partners Net New,Closed Lost,lost,net_new,smb,apac,2025-02-25,2024-09-19,2025-04-24,48,USD,84,331526,low,premium,0.64,
1804,OPP-01804,672,Northstar Commerce Partners Net New,Closed Lost,lost,net_new,smb,apac,2024-04-09,2023-10-26,2024-05-02,12,USD,61,87055,low,standard,0.39,23327.98
1805,OPP-01805,673,Harbor Operations Net New,Closed Lost,lost,net_new,strategic,na,2024-12-04,2024-08-14,,48,USD,7079,5375824,high,premium,0.79,4338999.07
1806,OPP-01806,673,Harbor Operations Expansion,Closed Lost,lost,expansion,strategic,na,2025-06-25,2025-05-24,2025-09-02,24,USD,15217,11570144,high,enterprise,0.68,3465844.77
1807,OPP-01807,673,Harbor Operations Net New,Closed Lost,lost,net_new,strategic,na,2025-03-18,2024-12-19,2025-05-30,24,USD,17178,8379431,high,premium,0.71,5001454.62
1808,OPP-01808,673,Harbor Operations Net New,Closed Lost,lost,net_new,strategic,na,2025-11-23,2025-07-28,2025-12-08,,USD,6219,12255151,high,premium,0.72,1074112.34
1809,OPP-01809,674,Atlas Distribution Net New,Closed Lost,lost,net_new,strategic,emea,2025-04-30,2024-12-08,,24,USD,,,high,premium,0.54,5278149.53
1810,OPP-01810,674,Atlas Distribution Expansion,Closed Lost,lost,expansion,strategic,emea,2023-07-05,2023-02-28,,36,USD,17381,21433504,high,premium,0.89,5707153.79
1811,OPP-01811,674,Atlas Distribution Renewal,Closed Won,won,renewal,strategic,emea,2024-02-09,2023-12-25,2024-03-06,12,USD,9610,6540997,high,premium,0.32,1191273.49
1812,OPP-01812,674,Atlas Distribution Expansion,Closed Lost,lost,expansion,strategic,emea,2025-05-01,2024-12-25,2025-05-20,,USD,10586,19327750,high,premium,0.52,
1813,OPP-01813,674,Atlas Distribution Renewal,Closed Won,won,renewal,strategic,emea,2024-08-16,2024-06-04,2024-10-02,24,USD,14060,13202320,high,enterprise,0.79,4186519.25
1814,OPP-01814,675,Summit Cargo Systems Expansion,Closed Lost,lost,expansion,enterprise,na,2025-02-12,2024-11-11,2025-03-30,48,USD,4953,9679102,high,premium,0.46,3115334.76
1815,OPP-01815,675,Summit Cargo Systems Net New,Closed Lost,lost,net_new,enterprise,na,2023-01-23,2022-08-11,2023-02-23,24,USD,6419,3292234,high,premium,0.79,1915898.45
1816,OPP-01816,675,Summit Cargo Systems Expansion,Closed Lost,lost,expansion,enterprise,na,2025-09-06,2025-06-30,2025-10-02,24,USD,6457,7910393,medium,premium,0.74,1175888.44
1817,OPP-01817,676,Granite Retail Holdings Renewal,Closed Won,won,renewal,mid_market,na,2025-08-14,2025-06-26,2025-09-12,12,USD,247,1282739,low,standard,0.51,43528.76
1818,OPP-01818,676,Granite Retail Holdings Renewal,Closed Won,won,renewal,mid_market,na,2025-06-02,2025-04-22,2025-07-26,36,USD,750,1528974,medium,standard,0.54,382005.55
1819,OPP-01819,676,Granite Retail Holdings Expansion,Closed Lost,lost,expansion,mid_market,na,2025-10-14,2025-08-11,,36,USD,572,834783,medium,standard,0.52,245201.54
1820,OPP-01820,676,Granite Retail Holdings Expansion,Closed Lost,lost,expansion,mid_market,na,2024-06-29,2024-04-21,2024-09-03,12,USD,784,761932,medium,standard,0.6,127693.44
1821,OPP-01821,677,Meridian Trade Group Net New,Closed Lost,lost,net_new,smb,na,2024-03-29,2024-01-25,2024-05-17,12,USD,77,341301,low,standard,0.25,38168.58
1822,OPP-01822,678,Apex Global Freight Renewal,Closed Won,won,renewal,enterprise,na,2025-09-15,2025-08-13,2025-10-15,36,USD,1308,6025832,medium,enterprise,0.27,509336.02
1823,OPP-01823,678,Apex Global Freight Renewal,Closed Lost,lost,renewal,enterprise,na,2025-06-04,2025-05-12,2025-08-10,24,USD,1558,1447246,medium,premium,0.56,387061.54
1824,OPP-01824,678,Apex Global Freight Net New,Closed Lost,lost,net_new,enterprise,na,2024-06-22,2024-03-11,2024-08-29,36,USD,2001,3972999,high,premium,0.57,1035323.72
1825,OPP-01825,679,Bluewave Industrial Renewal,Closed Won,won,renewal,mid_market,na,2024-11-12,2024-08-26,2025-01-22,24,USD,544,898963,medium,standard,0.23,247610.64
1826,OPP-01826,679,Bluewave Industrial Expansion,Closed Lost,lost,expansion,mid_market,na,2024-10-19,2024-08-11,2024-12-31,24,USD,,542267,medium,premium,0.34,217371.0
1827,OPP-01827,679,Bluewave Industrial Renewal,Closed Won,won,renewal,mid_market,na,2024-05-10,2024-04-14,2024-07-03,24,USD,780,330970,low,enterprise,0.23,196995.57
1828,OPP-01828,679,Bluewave Industrial Renewal,Closed Won,won,renewal,mid_market,na,2025-03-07,2025-02-08,2025-04-19,12,USD,737,557773,medium,standard,0.37,84639.02
1829,OPP-01829,680,Ironwood Logistics Net New,Closed Lost,lost,net_new,mid_market,na,2025-04-06,2024-09-17,2025-04-21,24,USD,,787452,medium,standard,0.44,164716.99
1830,OPP-01830,680,Ironwood Logistics Net New,Closed Lost,lost,net_new,mid_market,na,2025-01-27,2024-09-29,2025-04-07,48,USD,447,1537437,medium,standard,0.43,367622.69
1831,OPP-01831,680,Ironwood Logistics Net New,Closed Lost,lost,net_new,mid_market,na,2023-11-01,2023-08-13,,12,USD,321,,medium,standard,0.4,69266.7
