price_snapshot_id,opportunity_id,snapshot_version,snapshot_date,pricing_stage,total_contract_value,annual_subscription_fee,implementation_fee,support_fee,transaction_fee_per_unit,discount_pct,contract_length_months,pricing_notes
4062,1750,3,2023-10-18,approval,22185.5,15517.66,5413.06,1254.78,,4.46,12,
4063,1750,4,2023-11-03,final,21717.57,15103.12,5385.18,1229.27,,7.01,12,
4064,1751,1,2024-01-12,initial,150108.81,,31015.62,16100.92,,12.16,,commercial review in progress
4065,1751,2,2024-03-22,negotiation,148271.96,85290.33,,,,13.57,,
4066,1751,3,2024-05-31,approval,146507.29,,,15722.32,0.00973,14.93,,
4067,1752,1,2024-02-20,initial,39006.91,34009.34,2267.42,2730.15,,1.48,12,commercial review in progress
4068,1752,2,2024-02-26,negotiation,37885.24,32965.64,2253.67,2665.93,,4.5,12,
4069,1752,3,2024-03-03,approval,36953.67,32098.84,2242.25,2612.58,,7.01,12,
4070,1752,4,2024-03-10,final,36330.42,31518.91,2234.61,2576.9,,8.69,12,
4071,1753,1,2024-02-23,initial,101752.82,42395.47,2500.99,3391.64,0.0115,0.0,24,commercial review in progress
4072,1753,2,2024-03-01,negotiation,101752.82,42395.47,2500.99,3391.64,0.0115,0.0,24,
4073,1753,3,2024-03-08,approval,101752.82,42395.47,2500.99,3391.64,0.0115,0.0,24,
4074,1753,4,2024-03-16,final,100330.81,41763.78,2493.54,3352.77,0.01139,1.49,24,
4075,1755,1,2024-08-28,initial,34932.68,28198.77,,2268.16,,2.3,12,
4076,1755,2,2024-10-07,negotiation,34330.43,27647.57,4448.62,2234.24,,4.21,12,commercial review in progress
4077,1755,3,2024-11-16,approval,33756.43,,,2201.91,,6.03,12,
4078,1756,1,2025-04-28,initial,792924.81,265915.76,119216.04,36965.4,,23.1,24,commercial review in progress
4079,1757,1,2025-05-23,initial,484950.19,347238.91,95880.09,,0.00859,20.7,,
4080,1757,2,2025-06-17,negotiation,479057.97,342021.42,,29131.25,,21.89,,commercial review in progress
4081,1758,1,2024-03-05,initial,1858727.72,,153795.68,,0.00937,16.72,24,
4082,1758,2,2024-04-10,negotiation,1817140.15,649104.49,,123105.98,0.00922,18.86,24,
4083,1760,1,2023-05-30,initial,419693.16,264042.6,118903.17,36747.39,,23.42,,commercial review in progress
4084,1760,2,2023-06-26,negotiation,413529.24,,118522.7,36221.62,,24.94,,
4085,1761,1,2024-09-04,initial,785482.14,320886.04,23642.66,60033.7,,14.58,24,
4086,1761,2,2024-09-13,negotiation,770751.87,314453.29,23559.25,59143.02,,16.29,24,
4087,1761,3,2024-09-23,approval,756109.47,308058.92,23476.35,58257.64,,17.99,24,
4088,1763,1,2024-02-03,initial,901164.46,187644.33,92189.49,25397.88,0.00869,15.14,36,
4089,1763,2,2024-03-16,negotiation,877421.99,181671.38,,24800.59,,17.84,36,
4090,1763,3,2024-04-28,approval,865095.4,178550.43,,24488.49,,19.25,36,
4091,1764,1,2025-07-28,initial,2248833.77,589273.58,,112459.88,,20.7,36,
4092,1764,2,2025-08-21,negotiation,2193955.8,573393.21,142992.99,110261.06,,22.84,36,
4093,1765,1,2025-03-21,initial,2210847.28,398960.99,48747.13,33459.04,,17.31,60,commercial review in progress
4094,1765,2,2025-04-17,negotiation,2126225.23,383080.33,48414.73,32481.77,,20.6,60,commercial review in progress
4095,1765,3,2025-05-15,approval,2079540.4,374319.19,48231.35,31942.62,,22.42,60,
4096,1766,1,2023-04-05,initial,3046163.82,1086320.95,234933.15,205109.55,0.00844,17.5,,commercial review in progress
4097,1768,1,2023-02-03,initial,108573.52,70346.41,28627.58,,,17.72,,commercial review in progress
4098,1769,1,2023-05-12,initial,230736.36,49243.27,,4110.18,0.01105,15.81,,
4099,1770,1,2024-03-31,initial,884917.21,,135568.73,45350.85,,20.44,24,
4100,1770,2,2024-05-18,negotiation,872464.45,323833.46,135193.81,44801.86,,21.77,24,
4101,1771,1,2024-10-23,initial,555430.16,463083.53,30703.17,61643.46,,9.41,12,commercial review in progress
4102,1771,2,2024-11-07,negotiation,541976.73,450987.77,30555.08,60433.88,,11.77,12,
4103,1771,3,2024-11-22,approval,525053.64,435772.49,30368.8,58912.35,,14.75,12,
4104,1772,1,2023-10-23,initial,665732.82,275452.77,38666.92,38080.18,,21.56,,
4105,1773,1,2023-07-22,initial,2252905.77,575369.28,201361.86,108478.69,,17.05,36,
4106,1773,2,2023-08-18,negotiation,2222737.0,566688.86,200840.08,107276.78,,18.3,36,
4107,1773,3,2023-09-15,approval,2183697.12,555455.96,200164.86,105721.46,,19.92,36,
4108,1776,1,2024-07-30,initial,655526.1,231612.77,105074.74,43612.91,,16.66,24,
4109,1776,2,2024-10-08,negotiation,638990.19,224591.6,,42640.75,,19.18,24,commercial review in progress
4110,1776,3,2024-12-17,approval,631476.19,221401.15,104275.91,,,20.33,24,commercial review in progress
4111,1777,1,2025-10-14,initial,1599867.67,399143.97,152208.86,54365.94,0.00949,17.14,,
4112,1777,2,2025-11-11,negotiation,1575375.61,,151752.27,53668.19,0.00938,18.59,36,
4113,1778,1,2023-08-14,initial,1159880.17,802060.54,250862.34,106957.29,,10.05,12,
4114,1778,2,2023-09-16,negotiation,1128865.58,775264.22,249323.7,104277.66,,13.06,12,
4115,1778,3,2023-10-19,approval,1093154.8,744410.45,247552.07,101192.28,,16.52,12,
4116,1778,4,2023-11-22,final,1076626.87,730130.48,246732.11,99764.28,,18.12,12,
4117,1779,1,2025-08-21,initial,46886.73,36902.02,7019.27,2965.44,,1.91,12,
4118,1779,2,2025-09-13,negotiation,45522.48,35660.66,6972.77,2889.05,,5.21,12,
4119,1779,3,2025-10-07,approval,44576.28,34799.7,6940.52,2836.06,,7.5,12,
4120,1780,1,2025-01-27,initial,95295.35,71631.01,3466.6,9499.8,0.0106,8.04,12,
4121,1780,2,2025-02-18,negotiation,94841.48,71258.17,3463.23,9462.51,0.01056,8.51,12,commercial review in progress
4122,1780,3,2025-03-12,approval,91896.8,68812.32,3441.1,9217.93,0.01033,11.65,12,commercial review in progress
4123,1780,4,2025-04-03,final,90248.88,67444.73,3428.73,9081.17,0.0102,13.41,12,
4124,1781,1,2023-06-14,initial,87197.4,,,8134.89,,8.89,,
4125,1781,2,2023-07-19,negotiation,,,17795.57,8007.3,,10.79,12,
4126,1781,3,2023-08-23,approval,85011.95,59304.3,,7945.53,,11.71,12,
4127,1782,1,2024-10-18,initial,160233.25,104139.09,34483.04,8661.4,0.00951,14.66,,
4128,1782,2,2024-12-23,negotiation,157679.15,102004.09,,8530.01,0.00939,16.41,,
4129,1783,1,2024-08-26,initial,155073.3,48738.27,24093.5,8954.02,0.01129,8.21,24,
4130,1783,2,2024-09-11,negotiation,147962.22,45981.66,23839.16,8572.34,0.01087,13.4,24,
4131,1783,3,2024-09-26,approval,146252.74,45318.42,23777.96,8480.51,0.01077,14.65,24,
4132,1783,4,2024-10-12,final,142822.64,43987.23,23655.14,8296.19,0.01057,17.16,24,
4133,1784,1,2025-10-22,initial,64952.78,37522.45,,5071.14,,14.65,,
4134,1785,1,2025-01-09,initial,1176500.98,265387.81,,36276.51,0.00986,18.24,36,
4135,1785,2,2025-02-03,negotiation,1174076.06,,,36215.81,0.00984,18.43,36,
4136,1785,3,2025-03-01,approval,1151069.8,258731.52,,35610.88,,20.29,36,commercial review in progress
4137,1786,1,2023-02-10,initial,3295140.82,640605.22,161480.36,90143.79,0.00818,26.32,,
4138,1787,1,2023-02-22,initial,1437769.76,556657.31,59275.67,102444.51,0.0089,8.85,24,commercial review in progress
4139,1787,2,2023-03-05,negotiation,1371400.96,528615.02,58721.51,98561.74,0.00861,13.45,24,
4140,1787,3,2023-03-15,approval,1339562.71,515165.26,58455.73,96699.46,0.00847,15.65,24,
4141,1787,4,2023-03-26,final,1308917.21,502205.34,58199.62,94905.01,0.00834,17.77,24,
4142,1788,1,2023-03-21,initial,2359904.92,677219.76,157474.42,56923.74,,18.01,36,
4143,1788,2,2023-03-31,negotiation,2311045.99,662065.81,156874.99,55991.19,,19.84,36,commercial review in progress
4144,1788,3,2023-04-10,approval,2232252.42,637627.41,155908.32,54487.29,,22.8,36,
4145,1788,4,2023-04-20,final,2184120.13,622698.83,155317.81,53568.61,,24.61,36,
4146,1789,1,2024-12-13,initial,931639.7,379925.51,43952.8,50121.01,0.0093,6.02,24,
4147,1789,2,2024-12-28,negotiation,879111.55,356779.64,43443.39,47806.42,0.00893,11.75,24,
4148,1789,3,2025-01-12,approval,870085.13,352797.47,43355.75,47408.21,0.00887,12.73,24,
4149,1789,4,2025-01-27,final,852045.71,344852.55,43180.89,46613.71,0.00874,14.7,24,
4150,1790,1,2025-09-03,initial,456149.51,161285.02,88557.53,22510.97,,24.19,24,
4151,1792,1,2023-07-14,initial,987137.17,283832.08,21218.44,38140.83,,12.74,36,
4152,1792,2,2023-07-30,negotiation,958920.2,275316.04,21104.42,37289.22,,15.35,36,
4153,1792,3,2023-08-15,approval,949362.92,272431.59,21065.81,37000.78,,16.24,36,
4154,1792,4,2023-08-31,final,917144.01,262707.74,20935.62,36028.39,,19.23,36,
4155,1793,1,2025-02-28,initial,64911.77,,,1488.97,,7.9,36,commercial review in progress
4156,1794,1,2023-06-01,initial,97793.71,25735.36,6380.32,2086.61,0.01099,5.52,36,commercial review in progress
4157,1794,2,2023-07-23,negotiation,93841.87,24584.23,6325.8,2015.77,0.01067,9.75,36,
4158,1794,3,2023-09-13,approval,92343.0,24147.32,6305.1,1988.88,0.01055,11.35,36,
4159,1794,4,2023-11-04,final,90250.59,23537.95,6276.24,1951.38,0.01038,13.59,36,
4160,1795,1,2024-08-05,initial,3693560.44,1415370.15,295889.44,118503.98,0.00995,16.8,24,commercial review in progress
4161,1795,2,2024-08-23,negotiation,3559471.76,1357258.41,293797.54,114927.88,0.00969,20.21,24,
4162,1795,3,2024-09-10,approval,3495694.12,1329561.98,292800.53,113223.48,0.00957,21.84,24,
4163,1795,4,2024-09-28,final,3434767.88,1303186.2,291851.06,111600.36,0.00945,23.39,24,
4164,1797,1,2023-03-09,initial,3157192.28,1277274.04,124611.3,239016.45,,14.65,24,
4165,1797,2,2023-03-26,negotiation,3086655.83,1246526.87,124083.79,234759.15,,16.7,24,
4166,1797,3,2023-04-12,approval,2972382.4,1196714.54,123229.2,227862.06,,20.03,24,
4167,1797,4,2023-04-29,final,2908302.51,1168781.81,122749.99,223994.45,,21.9,24,
4168,1798,1,2023-02-11,initial,3397505.12,,208879.34,171913.33,,23.77,,
4169,1799,1,2024-12-25,initial,2490631.6,821197.44,282896.32,157701.79,0.00967,22.47,24,commercial review in progress
4170,1800,1,2024-09-09,initial,1259428.93,476802.25,98152.31,63427.39,0.00937,9.16,24,
4171,1800,2,2024-10-31,negotiation,1201350.42,452046.96,97209.23,60951.86,0.00906,13.88,24,commercial review in progress
4172,1800,3,2024-12-22,approval,1172998.57,439995.72,96750.12,59746.74,0.0089,16.18,24,
4173,1800,4,2025-02-12,final,1152151.14,431104.83,96411.41,58857.65,0.00879,17.87,24,
4174,1801,1,2024-06-04,initial,808598.76,242993.5,19066.92,20183.78,,14.23,36,commercial review in progress
4175,1801,2,2024-06-14,negotiation,786995.6,236239.28,18973.34,19768.14,,16.61,36,commercial review in progress
4176,1801,3,2024-06-24,approval,777671.2,233324.01,18932.95,19588.74,,17.64,36,commercial review in progress
4177,1801,4,2024-07-04,final,755230.96,226308.08,18835.75,19156.99,,20.12,36,
4178,1802,1,2023-11-08,initial,1505600.93,416600.18,27488.33,76104.02,,6.06,36,commercial review in progress
4179,1802,2,2023-11-24,negotiation,1457241.23,402492.65,27311.3,74150.66,,9.24,36,
4180,1802,3,2023-12-10,approval,1412570.56,389461.28,27147.76,72346.32,,12.18,36,
4181,1802,4,2023-12-26,final,1371950.93,377611.68,26999.06,70705.61,,14.85,36,
4182,1804,1,2024-04-05,initial,23327.98,15685.28,5457.63,1287.29,0.01134,10.08,,commercial review in progress
4183,1805,1,2024-11-30,initial,4338999.07,852541.26,319236.45,122591.7,,31.5,,commercial review in progress
4184,1806,1,2025-06-05,initial,3502896.37,,289759.73,256379.62,,19.22,,
4185,1806,2,2025-06-21,negotiation,3465844.77,1334169.72,,254161.6,,20.18,24,
4186,1807,1,2025-01-13,initial,,1975478.97,624264.35,274005.76,,22.49,24,
4187,1807,2,2025-02-12,negotiation,5091869.29,1961547.21,623549.71,272612.58,,23.03,24,
4188,1807,3,2025-03-14,approval,5001454.62,1921386.04,621489.6,268596.47,,24.61,24,
4189,1808,1,2025-11-19,initial,1074112.34,654757.3,243120.62,92343.08,,26.89,,commercial review in progress
4190,1809,1,2025-02-13,initial,,,,274720.85,0.0082,21.68,24,commercial review in progress
4191,1809,2,2025-04-26,negotiation,5278149.53,1954376.58,620828.75,271522.91,0.00811,22.94,24,
4192,1810,1,2023-07-01,initial,5707153.79,1563769.51,355492.58,,,26.4,,
4193,1811,1,2024-01-01,initial,1299475.35,1060029.36,99354.67,140091.32,,6.71,12,
4194,1811,2,2024-01-13,negotiation,1239918.31,1006745.23,98410.18,134762.9,,11.4,12,
4195,1811,3,2024-01-24,approval,1219941.49,988872.49,98093.37,132975.63,,12.97,12,
4196,1811,4,2024-02-05,final,1191273.49,963223.97,97638.74,130410.78,,15.23,12,
4197,1813,1,2024-06-24,initial,4448978.91,1708255.45,171292.75,325883.63,0.00905,20.59,24,
4198,1813,2,2024-07-18,negotiation,4279393.76,1636635.29,170103.17,315966.99,0.00882,23.92,24,
4199,1813,3,2024-08-12,approval,4186519.25,1597452.75,169452.37,310541.71,0.00869,25.74,24,
4200,1814,1,2024-12-23,initial,3167290.4,601994.2,,,0.0082,23.96,,commercial review in progress
4201,1814,2,2025-02-08,negotiation,3115334.76,590967.76,149759.2,82846.32,0.00811,25.35,48,
4202,1815,1,2022-10-01,initial,1987260.73,761855.2,,104057.18,,18.0,,
4203,1815,2,2022-11-25,negotiation,1950603.62,745613.98,254509.54,102433.06,,19.74,24,
4204,1815,3,2023-01-19,approval,1915898.45,,,100895.42,,21.4,24,
4205,1816,1,2025-09-02,initial,1175888.44,437579.76,,,,23.7,,
4206,1817,1,2025-07-08,initial,45634.06,39927.16,2469.59,3237.31,,5.53,12,
4207,1817,2,2025-07-24,negotiation,44883.21,39227.62,2461.32,3194.27,,7.18,12,
4208,1817,3,2025-08-10,approval,43528.76,37965.74,2446.41,3116.61,,10.17,12,
4209,1818,1,2025-04-28,initial,411613.33,111224.33,11067.6,9042.25,0.01002,6.57,36,commercial review in progress
4210,1818,2,2025-05-08,negotiation,400606.86,108023.79,11007.29,8845.29,0.00983,9.25,36,commercial review in progress
4211,1818,3,2025-05-18,approval,390426.4,105056.33,10951.38,8662.68,0.00966,11.75,36,commercial review in progress
4212,1818,4,2025-05-29,final,382005.55,102601.01,10905.12,8511.58,0.00952,13.81,36,
4213,1819,1,2025-09-08,initial,247423.9,64229.51,,5402.62,,18.22,36,
4214,1819,2,2025-10-10,negotiation,245201.54,,18685.43,5362.72,0.00944,19.05,36,
4215,1820,1,2024-06-25,initial,127693.44,92216.89,21530.81,7551.09,0.0095,9.26,12,
4216,1821,1,2024-02-22,initial,38898.59,,6462.94,2167.57,0.01093,3.87,,
4217,1821,2,2024-03-25,negotiation,38168.58,26231.43,6434.32,,0.01077,6.07,12,
4218,1822,1,2025-08-17,initial,548941.14,150926.2,13242.3,27640.08,,7.02,36,commercial review in progress
4219,1822,2,2025-08-25,negotiation,528641.89,145011.38,13144.42,26821.11,,10.66,36,
4220,1822,3,2025-09-02,approval,525472.59,144087.91,13129.14,26693.24,,11.23,36,
4221,1822,4,2025-09-11,final,509336.02,139386.02,13051.33,26042.21,,14.13,36,
4222,1823,1,2025-05-31,initial,387061.54,,14245.08,21007.67,0.00945,18.96,24,
4223,1824,1,2024-04-27,initial,1045268.57,245360.6,112343.52,,,22.03,36,commercial review in progress
4224,1824,2,2024-06-18,negotiation,1035323.72,242609.48,112138.02,33701.01,0.00856,22.9,36,commercial review in progress
4225,1825,1,2024-09-17,initial,262363.25,108543.05,10938.23,8833.07,0.00967,6.95,24,
4226,1825,2,2024-10-13,negotiation,254363.82,104977.69,10870.42,8613.66,0.00946,10.0,24,
4227,1825,3,2024-11-08,approval,247610.64,101961.91,10813.06,8428.08,0.00929,12.59,24,
4228,1826,1,2024-09-10,initial,221696.71,,20772.79,,0.0096,11.3,24,commercial review in progress
4229,1826,2,2024-10-15,negotiation,217371.0,,20689.53,,0.00946,13.26,24,commercial review in progress
4230,1827,1,2024-04-17,initial,215095.91,89496.13,3862.87,16120.39,,0.3,24,
4231,1827,2,2024-04-23,negotiation,205278.1,85200.5,3825.88,15525.61,,5.08,24,
4232,1827,3,2024-04-29,approval,200018.72,82899.34,3806.06,15206.99,,7.65,24,
4233,1827,4,2024-05-06,final,196995.57,81576.61,3794.67,15023.84,,9.12,24,
4234,1828,1,2025-02-13,initial,87259.5,72416.63,8960.83,5882.04,,6.22,12,commercial review in progress
4235,1828,2,2025-02-22,negotiation,86769.83,71965.34,8950.22,5854.27,,6.81,12,
4236,1828,3,2025-03-03,approval,84639.02,70001.53,8904.07,5733.42,,9.35,12,
4237,1829,1,2024-12-22,initial,166788.2,58365.15,26280.04,4880.77,0.01022,16.41,24,
4238,1829,2,2025-04-02,negotiation,164716.99,57486.39,26211.65,4826.69,0.01012,17.67,24,commercial review in progress
4239,1830,1,2025-01-23,initial,367622.69,67471.65,28338.33,5713.63,0.00936,20.23,48,commercial review in progress
4240,1831,1,2023-10-28,initial,69266.7,42535.68,,3521.75,,13.15,,
4241,1832,1,2023-03-16,initial,277317.91,64468.99,27392.2,8754.95,,16.2,36,commercial review in progress
4242,1832,2,2023-04-19,negotiation,277762.32,64591.18,,8767.17,0.00941,16.04,36,
4243,1832,3,2023-05-24,approval,272081.01,,27287.09,8612.12,0.00927,18.06,36,commercial review in progress
4244,1833,1,2023-06-26,initial,67513.59,41251.11,22875.37,3387.11,,10.25,12,
4245,1833,2,2023-07-11,negotiation,67082.23,40880.26,22837.68,3364.29,,11.06,12,
4246,1833,3,2023-07-26,approval,65779.25,39760.05,22723.85,3295.35,,13.5,12,commercial review in progress
4247,1833,4,2023-08-10,final,64436.67,38605.8,22606.55,3224.32,,16.01,12,
4248,1834,1,2025-06-29,initial,128120.0,49529.14,7713.39,6519.56,0.00969,5.16,24,commercial review in progress
4249,1834,2,2025-07-15,negotiation,124823.47,48119.99,7671.33,6378.65,0.00951,7.85,24,
4250,1834,3,2025-07-30,approval,122515.0,47130.88,7641.8,6279.74,0.00939,9.75,24,
4251,1834,4,2025-08-15,final,119924.71,46023.07,7608.74,6168.96,0.00925,11.87,24,
4252,1835,1,2023-03-18,initial,196608.01,74460.66,7787.43,10038.8,0.00903,13.84,24,commercial review in progress
4253,1835,2,2023-04-16,negotiation,191905.37,72489.37,7750.89,9841.67,0.00888,16.12,24,commercial review in progress
4254,1835,3,2023-05-15,approval,188064.01,70876.61,7721.0,9680.4,0.00876,17.99,24,
4255,1836,1,2024-04-28,initial,367044.59,62711.77,18284.57,8457.62,0.01031,13.95,48,
4256,1836,2,2024-06-09,negotiation,365353.76,62373.84,18267.12,8423.82,0.01028,14.42,48,commercial review in progress
4257,1836,3,2024-07-22,approval,356182.23,60578.86,18174.47,8244.32,0.01009,16.88,48,
4258,1837,1,2025-08-22,initial,2735343.92,579650.16,216736.72,50001.64,,25.33,48,
4259,1837,2,2025-10-30,negotiation,2697828.69,570935.77,,49465.37,,26.45,48,commercial review in progress
4260,1838,1,2025-06-21,initial,1040124.69,725010.02,168199.55,99400.99,,19.14,,
4261,1838,2,2025-07-16,negotiation,1018088.95,706362.3,167472.1,97536.22,0.00998,21.22,,
4262,1838,3,2025-08-10,approval,1001221.75,692046.85,166913.65,96104.67,,22.82,,
4263,1839,1,2024-05-02,initial,3954010.06,828108.32,187812.78,113441.0,,18.89,48,
4264,1839,2,2024-06-06,negotiation,3795193.53,792324.6,186444.61,109862.63,,22.4,48,commercial review in progress
4265,1839,3,2024-07-11,approval,3720316.72,775453.75,185799.56,108175.54,,24.05,48,
4266,1840,1,2025-09-21,initial,247417.13,160280.78,,13709.33,0.00882,23.06,,
4267,1841,1,2025-04-27,initial,5827422.88,,,184755.94,,29.9,60,commercial review in progress
4268,1841,2,2025-05-23,negotiation,5716547.69,915098.5,,182076.35,,31.35,60,
4269,1842,1,2023-07-03,initial,2630835.25,540982.56,60730.21,101543.7,,15.64,48,
4270,1842,2,2023-07-29,negotiation,2576129.83,529020.9,60496.35,99887.47,,17.51,48,
4271,1842,3,2023-08-24,approval,2505665.07,513613.37,60195.11,97754.12,,19.91,48,
4272,1843,1,2022-12-26,initial,2215268.26,815759.78,83714.72,109952.15,0.00819,13.76,24,
4273,1843,2,2023-01-14,negotiation,2175649.9,799441.17,83417.69,108320.29,0.00809,15.48,24,commercial review in progress
4274,1843,3,2023-02-02,approval,2100809.73,768785.98,82859.71,105254.77,0.00789,18.72,24,
4275,1843,4,2023-02-22,final,2051638.02,748468.96,82489.91,103223.07,0.00777,20.87,24,
4276,1844,1,2023-02-21,initial,3208722.04,1281576.55,288429.1,178569.92,,23.73,24,
4277,1844,2,2023-03-19,negotiation,3091093.8,1228970.93,286533.24,173309.35,,26.86,24,
4278,1844,3,2023-04-14,approval,3006353.91,1191073.61,285167.45,169519.62,,29.12,24,
4279,1846,1,2023-02-14,initial,35753.27,25978.94,6372.55,3401.78,,3.05,12,commercial review in progress
4280,1846,2,2023-03-15,negotiation,35275.61,,,,,4.6,12,commercial review in progress
4281,1846,3,2023-04-13,approval,34833.43,25177.59,6334.2,,,6.04,12,
4282,1847,1,2024-05-14,initial,1923039.1,732086.36,176403.14,141231.62,,23.72,24,
4283,1847,2,2024-06-12,negotiation,1883477.56,715000.94,175743.78,138865.95,,25.5,24,
4284,1848,1,2025-08-30,initial,1239582.05,497504.17,57269.53,93652.09,,16.56,24,commercial review in progress
4285,1848,2,2025-09-15,negotiation,1237263.47,496494.68,57249.47,93512.32,,16.73,24,commercial review in progress
4286,1848,3,2025-10-01,approval,1196715.31,478840.42,56898.71,91067.88,,19.69,24,
4287,1849,1,2025-03-12,initial,12376999.49,1879704.76,615740.48,365340.21,,25.69,60,
4288,1850,1,2024-05-09,initial,216139.01,50448.84,6253.15,,0.00891,18.05,,
4289,1850,2,2024-06-25,negotiation,213007.2,49621.0,6235.7,6808.8,0.00882,19.39,36,
4290,1851,1,2024-07-29,initial,321122.47,68794.08,8932.07,9253.52,,13.07,48,
4291,1851,2,2024-08-20,negotiation,319174.46,68353.67,8921.86,9209.48,,13.63,48,
4292,1851,3,2024-09-11,approval,309289.98,66118.97,8870.06,8986.01,,16.45,48,
